id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
5Hdk5NGDh58HZ0Y8f5U2Yr,Stardust,11,285027,0,"['Paul Desmond', 'Dave Brubeck']",['68l2i6GeNtwQlhKS59u5bu' '3kUKwTJdH8FuWzF8p6Dg9E'],1975-01-01,0.461,0.094,1,-19.97,1,0.0425,0.993,0.0202,0.0846,0.158,108.481,4,1975
6QJDJROMFX2scwcZz3VlNk,Actual Proof,21,505867,0,['Herbie Hancock'],['2ZvrvbQNrHKwjT7qfGFFUW'],1975,0.358,0.495,4,-17.123,1,0.0373,0.647,0.914,0.697,0.638,147.234,4,1975
20iKmGUgUh3veRPR5FXIOC,Circus of Heaven,23,271240,0,['Yes'],['7AC976RDJzL2asmZuz7qil'],1978,0.621,0.356,6,-13.621,0,0.0491,0.653,0.000284,0.196,0.581,129.396,4,1978
196qOH0YjVbwzQx9QmlA8n,"Nagoya, November 12, 1976 (Part 2)",15,2395867,0,['Keith Jarrett'],['0F3Aew9DSd6fb6192K1K0Y'],1978-01-01,0.346,0.202,7,-18.646,1,0.041,0.958,0.855,0.673,0.0742,107.376,4,1978
6hX9bDUs9iWDj66FK2a0zH,Hideaway,21,265360,0,"['Stanley Clarke', 'Herbie Hancock']",['1lGt9WgdYGpMnmwGkcCm05' '2ZvrvbQNrHKwjT7qfGFFUW'],1986-11-30,0.662,0.456,11,-16.438,0,0.0248,0.0571,0.791,0.0459,0.69,97.074,4,1986
0iKnjHJF27isbOJwD64cWM,Yerbo Moderno,10,177773,0,"['La Sonora Matancera', 'Celia Cruz']",['01p7Homi0d4XxZ06f2NYYD' '2weA6hhVqTIN2gSn9PUB9U'],1989-01-01,0.788,0.506,2,-9.925,1,0.0577,0.8,0.00298,0.0669,0.907,117.78,4,1989
0IVvg8OFUJiCEyajQF94dp,Maria,31,194667,0,['Dave Brubeck'],['3kUKwTJdH8FuWzF8p6Dg9E'],1991-10-04,0.563,0.211,0,-18.549,1,0.0478,0.843,0.00827,0.09,0.45,80.629,4,1991
314MzVK8hNQsGEp596UIKM,As Time Goes By,30,216293,0,"['Henry Mancini', 'Phil Todd', 'David Wilson']","['2EExdpjU4SK3xnJHO5paJf' '4142FndlGRhTHOCg5ZBjgT'
 '0blmHdUkG3G0Ul5u9VV7DA']",1992-04-09,0.383,0.161,3,-19.492,1,0.0316,0.952,0.908,0.126,0.125,78.92,4,1992
4oQ3mLRDoZy12Ri5oMVMIx,Pipoca,24,189000,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1992-06-17,0.692,0.705,2,-9.006,1,0.061,0.364,0.37,0.0766,0.858,172.894,3,1992
25BdzYbBWqRwFns1gk6EiJ,(There'll Be A) Hot Time In The Town Of Berlin (When The Yanks Go Marching In) - Single Version,29,175427,0,"['Bing Crosby', 'The Andrews Sisters', 'Vic Schoen & His Orchestra']","['6ZjFtWeHP9XN7FeKSUe80S' '2NCGI6dLTxLdI9XHdv7QfM'
 '5wHn4S5C2d5fqXIPnJWe42']",1993-01-01,0.764,0.356,7,-13.62,0,0.152,0.966,0.000403,0.199,0.915,78.307,4,1993
3mNWkPhQNwGFUeJRLfXQ5Z,(Get Your Kicks On) Route 66,37,195373,0,"['The Andrews Sisters', 'Bing Crosby', 'Vic Schoen & His Orchestra']","['2NCGI6dLTxLdI9XHdv7QfM' '6ZjFtWeHP9XN7FeKSUe80S'
 '5wHn4S5C2d5fqXIPnJWe42']",1996-01-01,0.673,0.181,2,-14.202,1,0.0544,0.969,0.0,0.215,0.707,134.947,4,1996
1ySENjQx6uTjMD6RILynJj,The Yodeling Ghost - Single Version,27,194400,0,"['Bing Crosby', 'The Andrews Sisters']",['6ZjFtWeHP9XN7FeKSUe80S' '2NCGI6dLTxLdI9XHdv7QfM'],1996-11-19,0.626,0.111,2,-14.986,1,0.0478,0.925,0.0,0.508,0.558,100.731,4,1996
2DJGRSEEwhPdneReWVZ903,"Good, Good, Good - Single Version",24,135293,0,"['Bing Crosby', 'The Andrews Sisters']",['6ZjFtWeHP9XN7FeKSUe80S' '2NCGI6dLTxLdI9XHdv7QfM'],1996-11-19,0.59,0.296,5,-14.596,0,0.267,0.933,0.0,0.414,0.86,142.251,4,1996
4p4XgwnZJCYOWSvz8ruiOY,"Take the ""A"" Train",49,332640,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],2008-07-14,0.5,0.284,0,-15.59,1,0.0404,0.272,0.0432,0.12,0.576,93.724,4,2008
68OgJyc758NAv4VyziBAyK,Anatomy of a Murder - Mono Single Version,11,154333,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1959,0.409,0.291,3,-14.898,0,0.083,0.0772,0.00136,0.101,0.682,202.776,3,1959
1p8RDJcLHexdYv9SVfJpxY,"I Love Being Here With You - Live On The Ed Sullivan Show, February 2, 1964",6,190257,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1964-02-02,0.458,0.488,10,-10.828,0,0.114,0.845,0.0,0.95,0.753,137.737,4,1964
4N50oRL7hcFg42MXpRe8yu,Everyone's Gone to the Moon,23,186213,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1969,0.52,0.194,7,-14.664,1,0.0396,0.961,0.000402,0.174,0.212,128.223,5,1969
11n5B9Z7FX3krNqRh2AvQP,Don't Lose Your Mind,25,349333,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1986-12,0.639,0.503,9,-15.467,0,0.0375,0.0129,0.135,0.133,0.866,143.031,4,1986
3eQqek1uzLNjKTMPK4qRkL,Perfect Way,27,274640,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1986-12,0.757,0.499,5,-13.984,1,0.0378,0.106,0.296,0.302,0.714,105.166,4,1986
5JBrDXF0NcUFN0rYq642xs,Backyard Ritual,26,289027,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1986-12,0.717,0.504,7,-15.505,1,0.038,0.0463,0.527,0.154,0.622,100.278,4,1986
6dpu2rfHZ6zaZiNO0yey4I,Full Nelson,25,307000,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1986-12,0.85,0.562,3,-14.996,0,0.0614,0.0579,0.531,0.0436,0.724,110.133,4,1986
0yOLhQVpava7cJhVDbCvSh,Deck The Halls,29,69000,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1990-01-01,0.638,0.409,9,-9.882,1,0.0385,0.66,0.0,0.0643,0.968,107.216,4,1990
4RSVaT769OstCHABytr1m7,The Roots of Coincidence,36,470333,0,['Pat Metheny Group'],['4uBSazM6snEc9wCG3jMlYt'],1997-01-01,0.441,0.491,11,-11.452,1,0.0325,0.129,0.563,0.0728,0.0633,149.96,4,1997
6RtDGWlvCRcNAZRJDgtdkK,Polskie Drogi (Polish Paths),34,144987,0,"['Pat Metheny', 'Anna Maria Jopek']",['3t58jfUhoMLYVO14XaUFLA' '49MhEXYycGHSAmmy8GiBio'],2002,0.425,0.179,5,-13.203,1,0.0393,0.925,0.853,0.0885,0.112,94.36,3,2002
7CiUEN0aZfBjoaI3Oc4DKu,"Tam, Gdzie Nie Siega Wzrok (Follow Me)",27,229413,0,"['Pat Metheny', 'Anna Maria Jopek']",['3t58jfUhoMLYVO14XaUFLA' '49MhEXYycGHSAmmy8GiBio'],2002,0.637,0.719,0,-8.304,1,0.0241,0.0985,0.023,0.206,0.599,111.991,4,2002
3UEu7wdJkq8pyEinqCcmwI,Are You Going with Me?,40,515187,0,"['Pat Metheny', 'Anna Maria Jopek']",['3t58jfUhoMLYVO14XaUFLA' '49MhEXYycGHSAmmy8GiBio'],2002,0.638,0.867,7,-8.381,0,0.0368,0.318,0.728,0.0744,0.676,120.015,4,2002
7sqii6BhIDpJChYpU3WjwS,Kiara,53,230307,0,['Bonobo'],['0cmWgDlu9CwTgxPhf403hb'],2010-03-29,0.595,0.788,3,-10.128,0,0.363,0.195,0.202,0.153,0.414,97.012,4,2010
6GJXXCxNChjGjWS7rZ7PX6,Wonderland,51,190554,0,['Caravan Palace'],['37J1PlAkhRK7yrZUtqaUpQ'],2015-10-16,0.772,0.817,6,-4.688,0,0.265,0.314,0.00338,0.0761,0.523,104.04,4,2015
0Jtd1kv8uYf0EiKEmskVuH,He's Funny That Way - Take 1,0,158760,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.743,0.154,10,-11.535,1,0.0664,0.989,1.44e-05,0.0999,0.647,103.14,4,1937
0L9qznfEf0TMQ3y4YsZD6C,God Bless the Child (with Eddie Heywood & His Orchestra) - Take 2,0,174800,0,"['Billie Holiday', 'Eddie Heywood']",['1YzCsTRb22dQkh9lghPIrp' '4Up5NIBDcGXsFk2lcsHaNG'],1937,0.452,0.0857,7,-12.023,0,0.0402,0.975,0.0,0.352,0.27,75.613,4,1937
16HrB1ZPfUd5CuxZK8XfTz,I Cover the Waterfront,0,175560,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.553,0.0991,1,-13.077,1,0.0369,0.981,6.97e-05,0.146,0.317,74.46,4,1937
1CiyxdjjynnnFOGJI1VXzw,Love Me or Leave Me (with Teddy Wilson & His Orchestra),0,199800,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1937,0.626,0.102,0,-11.824,0,0.0392,0.98,0.000144,0.313,0.391,90.776,4,1937
38sta5LIZpLpiS4OcrDiOl,I Must Have That Man (with Teddy Wilson & His Orchestra),0,174533,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1937,0.735,0.168,1,-12.794,1,0.0573,0.908,1.22e-06,0.0617,0.445,91.505,4,1937
3U93KoIHbwQRLTtKPjcYja,When a Woman Loves a Man,0,143600,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.705,0.147,5,-14.399,0,0.0359,0.949,0.0,0.211,0.466,87.54,4,1937
3z7QQ7cHqwtcMwooiLxwux,Body and Soul,0,177200,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.523,0.168,5,-12.513,0,0.0421,0.975,0.0,0.202,0.297,81.685,4,1937
4BwkuD7ecjJjRlCNfkmajM,Solitude - Take 1,0,193667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.429,0.0427,7,-12.317,1,0.0344,0.986,7.54e-06,0.441,0.142,75.646,4,1937
4ttkYnqfVC0rT4dhhtflk3,Can't Help Lovin' Dat Man (with Teddy Wilson & His Orchestra),0,194600,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1937,0.726,0.174,8,-13.147,1,0.0478,0.938,2.58e-05,0.0353,0.626,94.227,4,1937
4zkLxE1T9IFhrcp3kemZKN,Georgia On My Mind (with Eddie Heywood & His Orchestra) - Take 1,0,197533,0,"['Billie Holiday', 'Eddie Heywood']",['1YzCsTRb22dQkh9lghPIrp' '4Up5NIBDcGXsFk2lcsHaNG'],1937,0.44,0.0734,7,-14.96,0,0.0339,0.989,9.94e-05,0.183,0.254,80.772,4,1937
6VLq2UxSYLMX5tXRH8t5QO,Gloomy Sunday,0,190311,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.476,0.0845,7,-11.387,0,0.0355,0.979,1.93e-05,0.158,0.187,131.069,3,1937
6zTkrtvhjp17bH4Db2SET1,Some Other Spring,0,180907,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.525,0.136,5,-13.241,0,0.0363,0.922,0.0,0.106,0.187,127.086,3,1937
7DoqXo9eZxgQRINR2xrhGN,More Than You Know (with Teddy Wilson & His Orchestra) - Take 1,0,185333,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1937,0.66,0.114,7,-13.776,1,0.0478,0.943,9.61e-05,0.0963,0.541,99.074,4,1937
7xJmU2pm1OHsvHBqog1yQ8,I Can't Get Started - Take 1,0,166667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1937,0.564,0.0756,2,-14.318,1,0.0449,0.986,0.0,0.204,0.482,96.208,3,1937
6MhEcJvKlhwAbjew2vZd8Z,The Valentino Tango,1,154667,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1952,0.273,0.184,4,-13.949,0,0.0416,0.955,0.000359,0.227,0.399,168.393,4,1952
7EEfsf9Ij9LQNtSk53mGYr,Once There Lived a Fool,1,166373,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1952,0.255,0.116,8,-14.136,1,0.0388,0.949,5.03e-06,0.299,0.232,181.779,3,1952
1A2npvgeGogaGShtEoTuLP,Somewhere Along the Way,1,174573,0,"['Tony Bennett', 'Percy Faith Orchestra']",['2lolQgalUvZDfp5vvVtTYV' '5DKskeikqcvDDJKxjlYWqC'],1955,0.289,0.18,5,-13.905,1,0.0371,0.963,0.0119,0.336,0.17,84.516,5,1955
0hbZldEnMWXHwfVBedg2p8,If You Were in My Place (What Would You Do?) (with Duke Ellington & His Orchestra),4,181000,0,"['Rosemary Clooney', 'Duke Ellington']",['0NkyXWGxE3WTFixDSJ39PK' '4F7Q5NV6h5TSwCainz8S5A'],1956,0.494,0.1,8,-17.978,1,0.0464,0.952,2.9e-05,0.11,0.283,96.325,4,1956
3ECv8YYHCilNPpCtKWFcNA,It Might As Well Be Spring,4,290280,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],1956-07-16,0.226,0.209,6,-14.989,1,0.0361,0.888,4.33e-06,0.133,0.187,180.005,3,1956
5kRMAHOWt8VWqSag2cT5V4,"Only You (And You Alone) - Live On The Ed Sullivan Show, December 8, 1957",5,128929,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1957-12-08,0.337,0.261,9,-16.212,1,0.0357,0.992,0.0187,0.11,0.678,93.923,4,1957
0DBnpQZBxkHFLm1uNd5tDm,A Handful of Stars,6,203640,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],1957-11-11,0.252,0.374,0,-11.988,1,0.0319,0.828,0.000152,0.191,0.242,88.134,5,1957
3QBs78z3RPCMRbyQXwcEaO,As Long As I Live,5,170533,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1958-12-01,0.676,0.125,0,-15.554,0,0.0613,0.829,0.0,0.166,0.382,111.118,4,1958
4RzUsM4JJqOE0tkrBVF51H,Long Ago (And Far Away),6,172987,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1958,0.226,0.289,7,-12.005,1,0.037,0.934,1.33e-05,0.0932,0.146,86.308,4,1958
6NNzAJDzMc5Ev081QPVtHr,Blue Moon,7,147187,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1958,0.311,0.218,5,-10.489,1,0.0308,0.971,0.00241,0.149,0.152,66.8,4,1958
12jdOtxoMaNlfGn3Jp9nVQ,Follow Me,6,201347,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],1959-12-21,0.152,0.333,8,-12.581,1,0.0372,0.864,0.00104,0.185,0.196,88.13,3,1959
3RTGZADFh9oS6AlujLVClK,Swanee River - Live,11,352867,0,['The Dave Brubeck Quartet'],['4iRZAbYvBqnxrbs6K25aJ7'],1959,0.59,0.138,5,-22.934,1,0.0481,0.749,0.806,0.114,0.558,95.87,4,1959
2PH8cwfNXW3S3CTseZ4GAA,Ave Maria,7,237427,0,['Bobby Darin'],['0EodhzA6yW1bIdD5B4tcmJ'],1960,0.142,0.221,1,-14.708,1,0.0354,0.906,0.0122,0.108,0.0782,82.257,3,1960
4yBgis1PPhckkRN5v1jCIv,I Wish I Were in Love Again,9,218307,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],1960-08-15,0.491,0.646,7,-8.5,1,0.0843,0.662,0.0,0.178,0.498,124.197,4,1960
0d3g1n9uOJPfTxdbw85xuI,March of the Cue Balls,9,195720,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1960-01-01,0.534,0.453,10,-12.997,1,0.0414,0.815,0.3,0.0822,0.624,116.673,4,1960
3pLsaBUKOfkMbqqvTrWWqZ,One Eyed Cat,9,195280,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1960-01-01,0.472,0.219,5,-14.939,1,0.0286,0.866,0.593,0.0611,0.495,151.423,4,1960
67NJYHDOcNwKuyl0h6VI2X,The Nearness of You,9,263133,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1961,0.189,0.0663,1,-16.006,1,0.0348,0.898,0.0,0.378,0.149,77.471,3,1961
35ePZzOK8qmYZKNiUAaQlG,Fools Rush In (Where Angels Fear to Tread),9,174973,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1961,0.241,0.0762,8,-13.484,1,0.0385,0.918,0.000159,0.0786,0.139,78.383,4,1961
663EwapfnBBMyppUspRMxI,A Lovely Way to Spend an Evening,8,204267,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1961,0.268,0.0846,1,-14.142,1,0.0348,0.926,1.3e-05,0.104,0.172,103.272,3,1961
1QTXexM8oX5Q6vZoV1d28G,My Funny Valentine,8,155760,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1961-02-06,0.362,0.163,5,-9.872,1,0.0343,0.954,0.0,0.131,0.167,162.735,3,1961
3QLWXSxFBkvgXioOBRycLP,Nearer My God to Thee,7,209960,0,['Doris Day'],['3ESG6pj6a0LvUKklENalT6'],1962-09-17,0.166,0.0233,0,-25.345,1,0.0388,0.99,0.0403,0.111,0.0386,93.675,1,1962
3pb1H7I0i0sMTEVQvG3Q0O,Let's Face the Music and Dance (with Nelson Riddle and His Orchestra) - 2004 Remaster,6,187907,0,"['Shirley Bassey', 'Nelson Riddle']",['090VebphoycdEyH165iMqc' '6PyGlGbMoNqkofF14K4BWb'],1962,0.307,0.135,7,-13.738,0,0.0318,0.689,1.93e-06,0.537,0.237,109.501,3,1962
4LzQ1ecKC0st0DMixyD9LK,All of Me (with Nelson Riddle and His Orchestra) - 2004 Remaster,9,168067,0,"['Shirley Bassey', 'Nelson Riddle']",['090VebphoycdEyH165iMqc' '6PyGlGbMoNqkofF14K4BWb'],1962,0.157,0.13,8,-11.25,1,0.0315,0.95,0.00463,0.222,0.13,83.51,4,1962
6bRW2pcapPwvZmZOFeYX5m,Ev'ry Time We Say Goodbye - 2004 Remaster,6,316307,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1962,0.243,0.0535,11,-15.725,1,0.0352,0.908,2.59e-05,0.224,0.0635,90.077,4,1962
09xVTxtBLUKc0NXEt5OVgm,Imagination (with Nelson Riddle and His Orchestra) - 2004 Remaster,6,244973,0,"['Shirley Bassey', 'Nelson Riddle']",['090VebphoycdEyH165iMqc' '6PyGlGbMoNqkofF14K4BWb'],1962,0.24,0.0622,9,-16.638,1,0.0359,0.948,2.83e-05,0.115,0.054,78.422,5,1962
33eWIQf11V1hahLQYfnEAp,All the Things You Are (with Nelson Riddle and His Orchestra) - 2004 Remaster,7,190333,0,"['Shirley Bassey', 'Nelson Riddle']",['090VebphoycdEyH165iMqc' '6PyGlGbMoNqkofF14K4BWb'],1962,0.294,0.0597,3,-14.495,1,0.036,0.95,0.00188,0.112,0.0913,83.75,4,1962
6vfjCBJEczPTakZz4ddoTi,For Auld Lang Syne,11,203840,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1963,0.213,0.348,7,-10.809,1,0.0289,0.806,8.27e-05,0.364,0.284,96.626,3,1963
4ZxpJ2Wv3cUACTBh2KK7C4,Crying In The Chapel,11,131133,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1963-04-12,0.429,0.435,2,-9.719,1,0.0287,0.892,0.0,0.113,0.529,92.783,3,1963
4p9n5ztW6TB24Onz7HISUW,People,12,226067,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1964-01-01,0.116,0.355,5,-10.28,1,0.0322,0.97,0.0137,0.196,0.158,84.116,3,1964
2q7qX3KAmhEUxTRQvEPynm,"When You Wish Upon a Star - From the Disney Film, ""Pinocchio""",10,258827,0,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],1964,0.216,0.265,0,-14.138,1,0.0337,0.896,2.74e-05,0.295,0.171,79.735,4,1964
3IRkoVv21ExmBXE8DZiaub,Love Me Tender,9,171200,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1964-10-15,0.509,0.465,2,-12.998,1,0.0301,0.805,0.0,0.124,0.477,105.69,4,1964
1frUyzKK1gC9kRd0wNkZC9,The Girl from Ipanema,13,184040,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1965,0.25,0.481,9,-9.096,1,0.035,0.968,1.11e-05,0.189,0.216,122.726,4,1965
6qj3gFUfkmjl0LuIu6Wasp,The Girl From Ipanema,23,171333,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1966-01-01,0.557,0.114,5,-24.289,1,0.0386,0.854,0.912,0.128,0.63,143.685,4,1966
4KA0UgTmFxivtJiBfkGH1x,Fascination,19,149427,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1966-01-01,0.303,0.454,8,-9.789,1,0.0314,0.802,0.000138,0.103,0.314,91.712,3,1966
3yR678a8ntmqtTvhKzJIxr,Favela,28,322200,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1966-01-01,0.496,0.206,2,-21.195,0,0.0358,0.893,0.745,0.157,0.658,147.938,4,1966
0ofz7rUBELNJXt8E1K4afQ,Nega Do Cabelo Duro,22,138733,0,"['Astrud Gilberto', 'Walter Wanderley']",['5rX2c1zow6hCph8PnnU3kF' '1FKfMww5N8dkbyo2sp9nBA'],1967-01-01,0.487,0.539,5,-14.08,0,0.0373,0.512,9.16e-06,0.0889,0.9,98.181,4,1967
1zbhKJIvZLg0R8mVnkWtyr,Two For The Road - Remastered,9,170773,0,['Peggy Lee'],['602DnpaSXJB4b9DZrvxbDc'],1967-08-01,0.417,0.143,0,-15.177,1,0.0296,0.6,0.000124,0.129,0.216,84.648,4,1967
7p72qPNf5iLbQj0tpkpari,A House Is Not a Home,14,204680,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1968,0.318,0.295,5,-9.528,1,0.0345,0.947,4.16e-06,0.129,0.271,138.307,4,1968
3tze4nATeCjWWqoWA9aQoz,Yesterday I Heard The Rain (Esta Tarde Vi Llover),16,222267,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1968,0.225,0.361,2,-9.921,1,0.0317,0.89,0.00117,0.112,0.112,111.184,4,1968
2ODXYxVCuRtoM2F2094y6h,Cycles,21,185680,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1969-02-24,0.456,0.11,3,-20.14,1,0.0306,0.976,0.73,0.0934,0.299,110.938,3,1969
5Kaw5flk5MKh4Jck1b6Qae,Pieces of Dreams - 1999 Remaster,22,166040,0,['Shirley Bassey'],['090VebphoycdEyH165iMqc'],1971,0.362,0.393,0,-9.572,0,0.0317,0.669,2.74e-05,0.462,0.204,87.09,4,1971
203fbE0xd73V5UYU6q9Dyk,Definitely Maybe,21,301960,0,['Jeff Beck'],['0AD4odMWVQ2wUSlgxOB5Rl'],1972-05-01,0.471,0.397,2,-10.296,1,0.0368,0.428,0.754,0.338,0.245,114.763,3,1972
04fJQUnF5xLTDjnEPFUyBf,Rubber Ducky,11,70067,0,['Quincy Jones'],['3rxIQc9kWT6Ueg4BhnOwRK'],1972,0.839,0.375,8,-12.661,1,0.0686,0.913,0.828,0.131,0.334,106.068,4,1972
6bqKkcvZjtqKuElQVhCKgm,Of All The Things,12,186133,0,['Dusty Springfield'],['5zaXYwewAXedKNCff45U5l'],1973-04-01,0.342,0.364,5,-10.438,1,0.031,0.729,6.11e-06,0.481,0.358,127.722,4,1973
5ABsE81Yf3VUdtdbuFcinE,Song for Anna,9,182413,0,['Henry Mancini'],['2EExdpjU4SK3xnJHO5paJf'],1974,0.443,0.271,2,-13.53,1,0.0262,0.933,0.944,0.348,0.532,98.976,4,1974
06dsNfMbmQeYyEDNmnfBPf,If I Ever Lose This Heaven,24,183453,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1975-02-01,0.64,0.509,0,-12.664,0,0.0662,0.694,1.93e-05,0.0818,0.596,95.703,4,1975
5LvlKpPrrTmk4zPLQPeM2B,All In Love Is Fair,21,264680,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1975-02-01,0.272,0.224,7,-14.277,0,0.0313,0.871,2.82e-05,0.115,0.0549,131.704,4,1975
5AICUm2wDa8bSu2HFRyMyU,Cause We've Ended as Lovers,10,342333,0,['Jeff Beck'],['0AD4odMWVQ2wUSlgxOB5Rl'],1975-03-29,0.536,0.208,0,-18.841,0,0.0361,0.153,0.742,0.111,0.174,115.137,4,1975
0wpHquu4umymV5jo6ohxg0,My Cherie Amour,24,325653,0,"['Quincy Jones', 'Leon Ware', 'Minnie Riperton', 'Paulette McWilliams']","['3rxIQc9kWT6Ueg4BhnOwRK' '3DwcX6M6GF3KGWbVmfNp8G'
 '2i1IdHG5w0wiSmJGoqAGlj' '7w3CvJWGZvrCKNFXQrCSln']",1975-01-01,0.566,0.358,0,-17.635,1,0.0359,0.616,0.448,0.0547,0.723,106.913,4,1975
48QEDrijqjJj32Zt9VL49D,You Been Away Too Long,10,247173,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1975-02-01,0.53,0.357,9,-14.202,0,0.0514,0.863,0.00116,0.132,0.314,130.948,4,1975
4dxVID9JB4CIjAFYlGQbXB,I Love Him So Much,24,204893,0,['Natalie Cole'],['5tTsrGPwQRWUsHR2Xf7Ke9'],1975-01-01,0.527,0.254,0,-13.991,1,0.0386,0.775,0.000118,0.426,0.226,119.865,4,1975
3P62Vf1eOd9J24ll6u92tH,Davy,11,243333,0,['Sérgio Mendes'],['65c5si0ePAwkOCn4M35Ho7'],1975-02-01,0.451,0.566,1,-12.128,1,0.0568,0.446,7.45e-05,0.0607,0.7,167.384,4,1975
5FjpvIHLGwIi2ONlUEhDc7,"Too Much, Too Little, Too Late (with Deniece Williams)",18,179307,0,"['Johnny Mathis', 'Deniece Williams']",['21LGsW7bziR4Ledx7WZ1Wf' '5jNGQ7VOU87x5402JjhTtd'],1976,0.5,0.561,0,-9.477,0,0.0503,0.43,2.25e-06,0.114,0.703,77.779,4,1976
64nAUmJr5PV4DDwro6jJS7,If I Ever Lose This Heaven,25,215133,0,"['Quincy Jones', 'Minnie Riperton', 'Leon Ware', 'Al Jarreau']","['3rxIQc9kWT6Ueg4BhnOwRK' '2i1IdHG5w0wiSmJGoqAGlj'
 '3DwcX6M6GF3KGWbVmfNp8G' '3YR92OLKlvkK5oKNekSqXe']",1976-01-01,0.458,0.414,1,-12.579,1,0.0485,0.546,0.0853,0.0623,0.861,87.451,4,1976
06ib99OKnjPIZhNMnvqzzY,I Heard That !!,21,123973,0,['Quincy Jones'],['3rxIQc9kWT6Ueg4BhnOwRK'],1976-01-01,0.717,0.609,11,-8.574,0,0.0772,0.31,0.419,0.105,0.869,77.901,4,1976
